sessionId,startTs,endTs,durationMs,toolCounts,editAttempts,editFirstTryFailures,editFirstTryFailureRate,maxGrepLoopDepth,intentBucket,intentConfidence,userPromptCount,filesTouched,inputTokens,outputTokens,cacheCreationTokens,cacheReadTokens
b551796d-f7cd-43eb-98ed-e7ed5893ddfb,2026-04-22T05:09:42.919Z,2026-04-22T05:09:50.822Z,7903,{},0,0,0.0000,0,bug-fix,0.0833,1,,20,1172,109074,0
b69b6f65-b6d6-4be4-aabd-78f7fc9ee36f,2026-03-30T02:10:25.135Z,2026-03-30T02:10:25.364Z,229,{},0,0,0.0000,0,other,0.0000,1,,0,0,0,0
b6c84119-d717-4a75-a6e3-9204c9285866,2026-04-21T02:17:34.332Z,2026-04-21T02:17:35.159Z,827,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
b7148591-ae9a-4d2f-b20b-5ac77a1cad4d,2026-04-21T17:25:32.212Z,2026-04-21T17:53:46.971Z,1694759,"{""Read"":6,""Bash"":3,""Grep"":6,""Edit"":2,""Agent"":1}",2,0,0.0000,4,bug-fix,0.4167,3,C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerSupport.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerHooks.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerKeyHandlers.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerParts.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerMentions.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatContext.ts,87,34350,387348,3219955
b7598f23-f934-4ad0-bc05-e3380c5ef8a7,2026-04-06T03:20:16.155Z,2026-04-06T03:21:21.048Z,64893,"{""Read"":9}",0,0,0.0000,0,feature,0.2222,1,C:\Web App\Agent IDE\src\main\orchestration\agentLoopController.ts|C:\Web App\Agent IDE\src\main\orchestration\types.ts|C:\Web App\Agent IDE\src\main\orchestration\typesDomain.ts|C:\Web App\Agent IDE\src\main\orchestration\typesContext.ts|C:\Web App\Agent IDE\src\main\orchestration\CLAUDE.md|C:\Web App\Agent IDE\src\main\orchestration\typesProvider.ts|C:\Web App\Agent IDE\src\main\orchestration\taskSessionStore.ts|C:\Web App\Agent IDE\src\main\orchestration\diffSummarizer.ts,25,1906,153598,478868
b7eae256-0e83-4cbc-b6cd-53c7c5fc4032,2026-04-22T20:48:28.724Z,2026-04-22T20:48:33.741Z,5017,{},0,0,0.0000,0,feature,0.1111,1,,20,738,44940,64550
b8f7d64f-75a4-4441-9aa4-9287454c469b,2026-04-06T03:56:15.770Z,2026-04-06T03:56:25.340Z,9570,"{""Read"":2}",0,0,0.0000,0,feature,0.1111,1,C:\Web App\Agent IDE\src\renderer\themes\types.ts|C:\Web App\Agent IDE\src\renderer\themes\index.ts,10,80,57110,73911
b94c909e-1ff0-4282-822f-eabd4cfaff82,2026-04-14T19:10:37.050Z,2026-04-14T19:28:36.615Z,1079565,"{""Agent"":1,""Bash"":4,""Read"":14,""Grep"":7,""Edit"":17}",17,0,0.0000,2,bug-fix,0.3333,3,C:/Web App/Agent IDE/deferredbp.md|C:/Web App/Agent IDE/src/renderer/components/AgentChat/VirtualizedMessageList.tsx|C:/Web App/Agent IDE/src/renderer/components/AgentChat/useVirtualScroll.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/graphQueryArchitecture.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/graphParserShared.ts|C:/Web App/Agent IDE/src/main/orchestration/graphSummaryBuilder.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeSend.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeProgress.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeTypes.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeMonitor.ts,1010,48313,294155,8985202
ba47d10a-37ef-4feb-b7da-20f372e665e7,2026-04-03T01:34:53.036Z,2026-04-03T01:34:58.909Z,5873,{},0,0,0.0000,0,other,0.0000,1,,20,441,134104,0
bac29da3-df8a-44ba-a7a2-3f37b0152321,2026-04-04T19:39:17.027Z,2026-04-04T20:02:49.935Z,1412908,"{""Grep"":15,""Read"":22,""Edit"":17,""Bash"":5,""Write"":2}",17,0,0.0000,3,bug-fix,0.0833,3,C:\Web App\Agent IDE\src\main\approvalManager.ts|C:\Web App\Agent IDE\src\main\claudeRateLimits.ts|C:\Web App\Agent IDE\src\main\router\routerLogger.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\agentChatContext.ts|C:\Web App\Agent IDE\src\main\contextLayer\contextLayerControllerHelpers.ts|C:\Web App\Agent IDE\src\main\claudeUsagePoller.ts|C:\Web App\Agent IDE\src\main\perfMetrics.ts|C:\Web App\Agent IDE\src\main\config.ts|C:\Web App\Agent IDE\src\main\jankDetector.ts|C:\Web App\Agent IDE\src\main\jankDetector.test.ts|C:\Web App\Agent IDE\src\main\main.ts|C:\Web App\Agent IDE\src\main\logger.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\filesHelpers.ts|C:\Web App\Agent IDE\src\main\hooksNet.ts|C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\ideToolServer.ts,163,21414,667194,7811353
bb61595e-8227-464b-bbe2-069b33e5fa89,2026-03-29T23:48:09.863Z,2026-03-29T23:48:22.790Z,12927,{},0,0,0.0000,0,feature,0.2222,1,,18,1288,30556,111868
bcbd1259-a5ab-4d96-849e-443adf95279c,2026-03-30T23:08:38.946Z,2026-03-30T23:10:16.910Z,97964,"{""Grep"":1,""Read"":2,""Edit"":1,""Glob"":2}",1,0,0.0000,2,bug-fix,0.0833,2,C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\claudeUsagePoller.ts,58,2999,127205,617901
bcf846a2-84c6-45b0-b6eb-7836ebe0710a,2026-04-16T18:20:49.732Z,2026-04-17T14:40:00.985Z,73151253,"{""Read"":87,""Bash"":149,""Glob"":9,""Agent"":42,""ToolSearch"":7,""TaskOutput"":3,""Write"":12,""Edit"":43,""TaskStop"":3,""Grep"":24,""TaskList"":1}",43,0,0.0000,6,review,0.3000,53,C:\Web App\Agent IDE\roadmap\session-handoff.md|C:\Web App\Agent IDE\roadmap\wave-27-plan.md|C:\Web App\Agent IDE\.claude\settings.json|C:\Web App\Agent IDE\assets\hooks\post_edit_eslint.ps1|C:\Web App\Agent IDE\package.json|C:\Web App\Agent IDE\scripts\install-sqlite-fresh.mjs|C:\Web App\Agent IDE\assets\hooks\post_edit_test.ps1|C:\Web App\Agent IDE\scripts\kill-stale-vitest.mjs|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\SubagentPanel.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\SubagentPanel.tsx|C:\Web App\Agent IDE\vitest.setup.ts|C:\Web App\Agent IDE\vitest.config.ts|C:\Web App\Agent IDE\src\renderer\components\SessionSidebar\SessionVirtualList.test.tsx|C:\Web App\Agent IDE\src\renderer\components\SessionSidebar\SessionVirtualList.tsx|C:\Web App\Agent IDE\assets\hooks\pre_commit_lint.ps1|C:\Web App\Agent IDE\src\renderer\components\AgentChat\McpChatToggles.test.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\subagent.test.ts|C:\Web App\Agent IDE\roadmap\wave-28-plan.md|C:\Web App\Agent IDE\src\shared\types\layout.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\LayoutPresetResolver.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\LayoutPresetResolverProvider.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\slotTree.ts|C:\Web App\Agent IDE\src\renderer\types\electron-layout.d.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\useCustomLayoutPersistence.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\useLayoutUndoStack.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\useLayoutUndoStack.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\useDropTargets.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\useCustomLayoutPersistence.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\LayoutPresetResolverProvider.test.tsx|C:\Web App\Agent IDE\src\preload\preloadSupplementalLayoutApis.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\LayoutSwitcher.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\LayoutActionsFooter.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\LayoutActionsFooter.test.tsx|C:\Web App\Agent IDE\src\main\ipc.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\layout.test.ts|C:\Web App\Agent IDE\eslint.config.mjs|C:\Web App\Agent IDE\src\renderer\components\Layout\useDragAndDrop.ts|C:\Web App\Agent IDE\roadmap\wave-29-plan.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_router_tier_heuristics.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\MEMORY.md|C:\Web App\Agent IDE\roadmap\roadmap.md|C:\Web App\Agent IDE\src\main\telemetry\telemetryStore.ts|C:\Web App\Agent IDE\src\main\telemetry\telemetryStoreHelpers.ts|C:\Web App\Agent IDE\src\main\orchestration\contextTypes.ts|C:\Web App\Agent IDE\src\main\orchestration\contextSignalCollector.ts|C:\Web App\Agent IDE\src\main\orchestration\contextDecisionWriter.ts|C:\Web App\Agent IDE\src\main\orchestration\contextOutcomeObserver.ts|C:\Web App\Agent IDE\src\main\orchestration\contextOutcomeWriter.ts|C:\Web App\Agent IDE\src\main\orchestration\contextPacketBuilderDecisions.ts|C:\Web App\Agent IDE\src\main\research\researchSubagent.ts|C:\Web App\Agent IDE\src\main\research\researchCorrelation.ts|C:\Web App\Agent IDE\src\main\research\researchOutcomeWriter.ts|C:\Web App\Agent IDE\src\main\telemetry\outcomeObserver.ts|C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeMonitor.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupport.ts|C:\Web App\Agent IDE\roadmap\data-foundation-audit.md|C:\Web App\Agent IDE\roadmap\wave-29.5-plan.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\feedback_agent_test_verification.md|C:\Web App\Agent IDE\.gitignore|C:\Web App\Agent IDE\roadmap\wave-30-plan.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\bcf846a2-84c6-45b0-b6eb-7836ebe0710a\tool-results\bp7w1ippq.txt|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\feedback_wave_push_policy.md|C:\Web App\Agent IDE\src\main\research\stalenessMatrixData.ts|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\bcf846a2-84c6-45b0-b6eb-7836ebe0710a\tool-results\bd7kiemvh.txt|C:\Web App\Agent IDE\src\main\research\triggerEvaluatorSupport.ts|C:\Web App\Agent IDE\src\main\research\triggerEvaluator.test.ts|C:\Web App\Agent IDE\src\main\config.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerSection.test.tsx|C:\Web App\Agent IDE\roadmap\wave-31-plan.md,1540,708268,3575755,78994483
bea7c860-1912-4ea4-9400-ce5ebda2821b,2026-04-06T03:35:56.171Z,2026-04-06T03:36:08.295Z,12124,"{""Read"":2}",0,0,0.0000,0,feature,0.2222,1,C:\Web App\Agent IDE\src\renderer\components\ContextBuilder\useContextBuilderModel.ts|C:\Web App\Agent IDE\src\renderer\components\ContextBuilder\useContextSelectionModel.ts,10,339,70273,75989
bf0e2777-e25b-49c6-b6af-727318c0ff6a,2026-04-23T15:01:44.740Z,2026-04-23T15:01:49.041Z,4301,{},0,0,0.0000,0,feature,0.1111,1,,0,0,0,0
c1b5885d-f6a0-4338-95c5-e49843d8a388,2026-04-21T02:15:41.741Z,2026-04-21T02:15:42.519Z,778,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
c1c19cd2-572a-4c1e-98af-d20089b63f30,2026-04-23T18:39:29.571Z,2026-04-23T19:20:13.245Z,2443674,"{""Agent"":2,""Grep"":1,""Bash"":14,""Write"":2,""Read"":1,""Edit"":2}",2,0,0.0000,1,bug-fix,0.2500,10,C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_telemetry_dark_signals.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\MEMORY.md|C:\Web App\Agent IDE\plan\telemetry-recovery-and-corpus-analysis.md,202,119008,1771876,8331035
c1ead1d2-f840-452b-9ab4-292a3c0ea1e5,2026-04-21T02:13:35.128Z,2026-04-21T02:13:35.838Z,710,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
c2cf8148-ab72-4d74-8309-d61ce15ce2aa,2026-03-29T23:50:23.338Z,2026-03-29T23:50:40.014Z,16676,{},0,0,0.0000,0,feature,0.2222,1,,18,14,29346,111868
c2d703b3-cfa1-4974-a3ea-b9dd81a51bb2,2026-03-29T22:58:47.391Z,2026-03-29T22:58:57.088Z,9697,"{""Read"":1}",0,0,0.0000,0,other,0.0000,1,C:/Program Files/Git/usage,10,328,60938,76660
c355c36b-848a-4e5d-aa13-9e9531fd871f,2026-03-30T03:38:33.722Z,2026-03-30T03:38:37.479Z,3757,{},0,0,0.0000,0,meta-ux,0.5556,1,,3,13,26909,14105
c36959d6-d70a-4021-975f-d9019d0262ab,2026-04-15T17:45:17.611Z,2026-04-15T17:45:17.611Z,0,{},0,0,0.0000,0,other,0.0000,0,,,,,
c3e2520a-fef9-41a8-ab4d-60a8d187c547,2026-04-21T02:14:04.969Z,2026-04-21T02:14:05.854Z,885,{},0,0,0.0000,0,refactor,0.2000,1,,0,0,0,0
c40012b1-be6c-46f8-bc9e-aa387d45d728,2026-04-11T00:50:45.086Z,2026-04-11T06:18:03.294Z,19638208,"{""Read"":68,""Bash"":109,""Edit"":40,""Skill"":2,""Agent"":19,""Glob"":3,""ToolSearch"":2,""TaskCreate"":9,""TaskUpdate"":24,""Write"":13,""Grep"":45}",40,0,0.0000,9,review,0.2000,18,C:\Web App\Agent IDE\deferredbp.md|C:\Web App\Agent IDE\plan\renderer-modernization\02-react-performance.md|C:\Web App\Agent IDE\plan\renderer-modernization\10-accessibility.md|C:\Web App\Agent IDE\plan\renderer-modernization\03-chat-streaming.md|C:\Web App\Agent IDE\plan\wave4-spec.md|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatConversation.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.types.ts|C:\Web App\Agent IDE\assets\hooks\post_write_test_required.ps1|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.types.test.ts|C:\Web App\Agent IDE\src\renderer\contexts\FocusContext.tsx|C:\Web App\Agent IDE\electron.vite.config.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c40012b1-be6c-46f8-bc9e-aa387d45d728\tasks\bw4z2oucn.output|C:\Web App\Agent IDE\src\renderer\hooks\useLspDiagnosticsSync.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\fileTreeStore.ts|C:\Web App\Agent IDE\src\renderer\hooks\useLspDiagnosticsSync.test.ts|C:\Web App\Agent IDE\src\renderer\styles\globals.css|C:\Web App\Agent IDE\src\renderer\contexts\FocusContext.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\AppLayout.tsx|C:\Web App\Agent IDE\src\renderer\App.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingMessage.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatBlockRenderer.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\MessageMarkdown.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\streamingUtils.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatConversationBody.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatBodyHelpers.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingHelpers.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatMessageComponents.assistant.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatMessageComponents.messages.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\MessageMarkdown.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatBodyHelpers.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\MessageMarkdownParts.tsx|C:\Web App\Agent IDE\package.json|C:\Web App\Agent IDE\src\main\windowManager.test.ts|C:\Users\coles\.claude\settings.json|C:\Users\coles\.claude\hooks\generic_hook.ps1|C:\Users\coles\.claude\hooks\pre_tool_use.ps1|C:\Users\coles\.claude\hooks\post_tool_use.ps1|C:\Users\coles\.claude\hooks\session_stop.ps1|C:\Web App\Agent IDE\.claude\settings.json,1683,279566,2888595,100673404
c469dad3-4a1c-4b46-a24c-f3d2cc3cc173,2026-04-27T22:00:05.652Z,2026-04-28T10:41:23.664Z,45678012,"{""Bash"":131,""Read"":19,""Grep"":5,""ToolSearch"":2,""TaskCreate"":46,""TaskUpdate"":129,""Write"":20,""Agent"":26,""SendMessage"":12,""Edit"":27}",27,0,0.0000,2,feature,0.1111,41,C:\Web App\Agent IDE\roadmap\wave-49-plan.md|C:\Web App\Agent IDE\src\main\configSchemaTail.ts|C:\Web App\Agent IDE\src\main\claudeMdGenerator.ts|C:\Web App\Agent IDE\src\main\claudeMdGeneratorLeanPrompt.ts|C:\Web App\Agent IDE\src\renderer\components\Terminal\CLAUDE.md|C:\Web App\Agent IDE\src\main\CLAUDE.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-49-result.md|C:\Web App\Agent IDE\roadmap\wave-50-plan.md|C:\Web App\Agent IDE\src\main\hooksGraphUsageTap.ts|C:\Users\coles\.claude\hooks\agent_catalog_enforce.mjs|C:\Users\coles\.claude\rules\agent-catalog.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-50-result.md|C:\Web App\Agent IDE\roadmap\wave-51-plan.md|C:\Web App\Agent IDE\electron.vite.config.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\scopedMcpConfig.test.ts|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-51-result.md|C:\Web App\Agent IDE\roadmap\wave-52-plan.md|C:\Web App\Agent IDE\src\main\orchestration\providers\goalClassifier.ts|C:\Web App\Agent IDE\roadmap\wave-53a-plan.md|C:\Web App\Agent IDE\roadmap\wave-53b-plan.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-52-result.md|C:\Web App\Agent IDE\roadmap\wave-52-audit.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-53a-result.md|C:\Users\coles\.claude\rules\best-practice-spectrum.md|C:\Web App\Agent IDE\roadmap\decisions\wave-49.md|C:\Web App\Agent IDE\roadmap\decisions\wave-50.md|C:\Web App\Agent IDE\roadmap\decisions\wave-51.md|C:\Web App\Agent IDE\roadmap\decisions\wave-52.md|C:\Web App\Agent IDE\roadmap\decisions\wave-53a.md|C:\Web App\Agent IDE\roadmap\decisions\wave-53b.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-53b-result.md,50572,1535423,6646312,218923460
c55f09ff-1c68-427d-a5a9-36069808deb8,2026-04-06T03:32:20.257Z,2026-04-06T03:33:32.128Z,71871,"{""Read"":5}",0,0,0.0000,0,feature,0.2222,1,C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\types.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\AgentMonitorManager.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\useAgentMonitorModes.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\agentMonitorManagerUtils.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\costCalculator.ts,15,858,96343,265146
c770531b-ff1f-49f5-95ac-a5c2af4f5c05,2026-03-29T23:43:24.082Z,2026-03-29T23:43:52.272Z,28190,{},0,0,0.0000,0,bug-fix,0.0833,1,,18,3408,30142,111798
c78fbc5f-0516-4061-b23b-ffaffd1a58cd,2026-04-23T14:32:24.581Z,2026-04-23T14:32:29.787Z,5206,{},0,0,0.0000,0,review,0.2000,1,,20,622,109330,0
c7c0db55-3d47-49e8-86db-247ea94a4ff9,2026-04-21T06:52:51.413Z,2026-04-21T06:52:57.307Z,5894,{},0,0,0.0000,0,bug-fix,0.0833,1,,20,892,43354,66698
c83e057d-497e-452e-9e5e-9a6d96410b21,2026-03-30T03:04:57.118Z,2026-03-30T03:05:01.822Z,4704,{},0,0,0.0000,0,other,0.0000,1,,2,37,34820,0
c8cc20ec-9d1e-4ef1-8c8d-a26df186ae86,2026-03-30T02:10:19.254Z,2026-03-30T02:10:19.496Z,242,{},0,0,0.0000,0,other,0.0000,1,,0,0,0,0
c98e0f8e-53d1-4217-bf1f-355b6527942d,2026-04-21T02:13:04.221Z,2026-04-21T02:13:04.956Z,735,{},0,0,0.0000,0,meta-ux,0.4444,1,,0,0,0,0
caaa47aa-2c56-49e2-86fa-e2b67ecf89ae,2026-04-03T03:57:54.208Z,2026-04-03T04:04:13.754Z,379546,"{""Bash"":2,""Glob"":1,""Read"":3,""Grep"":3}",0,0,0.0000,2,other,0.0000,3,C:/Users/coles/.claude/plugins/cache/openai-codex/codex/1.0.2/agents/codex-rescue.md|C:/Users/coles/.claude/plugins/cache/openai-codex/codex/1.0.2/skills/gpt-5-4-prompting/SKILL.md|C:/Users/coles/.claude/plugins/cache/openai-codex/codex/1.0.2/scripts/codex-companion.mjs,31,2516,44063,633490
ccc19f56-2cf1-46d7-9d9e-5d1837c013ad,2026-04-24T17:57:05.108Z,2026-04-24T19:05:15.142Z,4090034,"{""Agent"":2,""Bash"":30,""Read"":6,""Grep"":4,""Edit"":3,""Write"":1}",3,0,0.0000,2,bug-fix,0.2500,11,C:\Users\coles\.codex\config.toml|C:\Users\coles\.codex\sandbox.log|C:\Users\coles\.codex\sessions\2026\04\24\rollout-2026-04-24T13-55-28-019dc0a1-e5a2-7200-9567-cfb07cef3a31.jsonl|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_codex_sandbox_bypass.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\MEMORY.md,225,112856,239311,9871080
cd8e7dc5-35b5-42b0-ae28-bcc16f849f10,2026-03-30T02:11:19.993Z,2026-03-30T02:11:20.307Z,314,{},0,0,0.0000,0,refactor,0.4000,1,,0,0,0,0
cdb4daac-38e7-4e92-832f-d0c8504d8b44,2026-04-06T03:55:11.789Z,2026-04-06T03:55:24.216Z,12427,"{""Read"":5}",0,0,0.0000,0,refactor,0.1000,1,C:\Web App\Agent IDE\src\renderer\contexts\ApprovalContext.tsx|C:\Web App\Agent IDE\src\renderer\contexts\ProjectContext.tsx|C:\Web App\Agent IDE\src\renderer\contexts\FocusContext.tsx|C:\Web App\Agent IDE\src\renderer\contexts\ToastContext.tsx|C:\Web App\Agent IDE\src\renderer\contexts\AgentEventsContext.tsx,19,478,121058,116964
cdd2b303-f693-4a2f-b5e4-99e529360171,2026-03-29T23:45:28.628Z,2026-03-29T23:45:53.233Z,24605,{},0,0,0.0000,0,bug-fix,0.1667,1,,18,2707,31676,111798
cec1ecb9-b846-4f24-9eb1-dd535657dd82,2026-03-30T23:21:49.972Z,2026-03-30T23:21:56.298Z,6326,{},0,0,0.0000,0,other,0.0000,1,,20,402,137696,0
cf0b3cdc-c986-47af-bbba-dd06b5c7518c,2026-04-14T19:28:33.169Z,2026-04-15T04:35:01.530Z,32788361,"{""Skill"":1,""Agent"":2,""Write"":1}",0,0,0.0000,0,meta-ux,0.3333,6,C:\Web App\Agent IDE\context-injection-overhaul.md,228,49322,297756,744297
d06a3e80-6db3-46d9-86e2-4c40ff9c7bac,2026-03-29T23:46:05.309Z,2026-03-29T23:46:25.538Z,20229,{},0,0,0.0000,0,other,0.0000,1,,20,1880,44900,91310
d3f713a1-e8dd-475c-a2b8-dcb2ceebe111,2026-04-07T05:54:24.726Z,2026-04-07T20:45:22.327Z,53457601,"{""Glob"":6,""Read"":46,""Write"":6,""Skill"":1,""Agent"":8,""Grep"":21,""Edit"":57,""ToolSearch"":1,""TaskCreate"":7,""TaskUpdate"":15,""Bash"":50}",57,0,0.0000,5,review,0.1000,10,C:/Web App/Agent IDE/deferredbp.md|C:/Web App/Agent IDE/src/main/windowManager.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/graphControllerSupport.ts|C:/Web App/Agent IDE/src/main/claudeUsagePoller.ts|C:/Web App/Agent IDE/src/main/hooksNet.ts|C:/Web App/Agent IDE/src/main/hookInstallerCommands.ts|C:/Web App/Agent IDE/src/main/pty.ts|C:/Web App/Agent IDE/plan/wave1-specplan.md|C:/Web App/Agent IDE/src/main/main.ts|C:/Web App/Agent IDE/src/main/hookInstaller.ts|C:/Web App/Agent IDE/src/main/hookInstaller.test.ts|C:/Web App/Agent IDE/src/main/ptyEnv.ts|C:/Web App/Agent IDE/assets/hooks/generic_hook.ps1|C:/Web App/Agent IDE/assets/hooks/generic_hook.sh|C:/Web App/Agent IDE/src/main/shellIntegration/bash.sh|C:/Web App/Agent IDE/src/main/ptyShellReady.ts|C:/Web App/Agent IDE/src/main/ptySpawn.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextLayerController.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextLayerController.test.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextLayerRegistry.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/graphController.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/index.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\d3f713a1-e8dd-475c-a2b8-dcb2ceebe111\tasks\btkw8xzoa.output|C:/Web App/Agent IDE/src/main/hooks.ts|C:/Web App/Agent IDE/src/main/hooksDispatchLogic.ts|C:/Web App/Agent IDE/src/main/hooksDispatchLogic.test.ts|C:/Web App/Agent IDE/package.json,10040,68030,953280,45971851
d445b108-269a-4dc7-9aa0-603fbe829205,2026-03-29T23:49:53.423Z,2026-03-29T23:50:11.358Z,17935,{},0,0,0.0000,0,refactor,0.4000,1,,18,1544,30952,111868
